Time (UTC), Frequency (MHz),Level (dB/Hz)
1433497355.0, 88.244140625, -49.1787323809
1433497355.0, 88.24609375, -49.1870322704
1433497355.0, 88.248046875, -49.194349669
1433497355.0, 88.25, -49.1996002806
1433497355.0, 88.251953125, -49.2030220268
1433497355.0, 88.25390625, -49.2071368443
1433497355.0, 88.255859375, -49.2096061068
1433497355.0, 88.2578125, -49.2114294983
1433497355.0, 88.259765625, -49.2133286758
1433497355.0, 88.26171875, -49.2140960464
1433497355.0, 88.263671875, -49.2145765029
1433497355.0, 88.265625, -49.2146996623
1433497355.0, 88.267578125, -49.2140789751
1433497355.0, 88.26953125, -49.2123853138
1433497355.0, 88.271484375, -49.2099476829
1433497355.0, 88.2734375, -49.2078286116
1433497355.0, 88.275390625, -49.2052643356
1433497355.0, 88.27734375, -49.2027780138
1433497355.0, 88.279296875, -49.2000862807
1433497355.0, 88.28125, -49.1971735225
1433497355.0, 88.283203125, -49.1947051942
1433497355.0, 88.28515625, -49.1919844571
1433497355.0, 88.287109375, -49.1898271048
1433497355.0, 88.2890625, -49.1878380169
1433497355.0, 88.291015625, -49.1862137066
1433497355.0, 88.29296875, -49.184930195
1433497355.0, 88.294921875, -49.1835586773
1433497355.0, 88.296875, -49.1826890024
1433497355.0, 88.298828125, -49.1813690151
1433497355.0, 88.30078125, -49.1805951745
1433497355.0, 88.302734375, -49.1809064009
1433497355.0, 88.3046875, -49.1814770797
1433497355.0, 88.306640625, -49.1818001595
1433497355.0, 88.30859375, -49.1827257924
1433497355.0, 88.310546875, -49.1844278085
1433497355.0, 88.3125, -49.1857578805
1433497355.0, 88.314453125, -49.1880799757
1433497355.0, 88.31640625, -49.1903238751
1433497355.0, 88.318359375, -49.1920876368
1433497355.0, 88.3203125, -49.195065942
1433497355.0, 88.322265625, -49.198035648
1433497355.0, 88.32421875, -49.2012507915
1433497355.0, 88.326171875, -49.2049914899
1433497355.0, 88.328125, -49.2091058544
1433497355.0, 88.330078125, -49.2135053176
1433497355.0, 88.33203125, -49.2182315631
1433497355.0, 88.333984375, -49.2226509145
1433497355.0, 88.3359375, -49.2278705578
1433497355.0, 88.337890625, -49.2333491388
1433497355.0, 88.33984375, -49.2398819506
1433497355.0, 88.341796875, -49.2462523291
1433497355.0, 88.34375, -49.252308561
1433497355.0, 88.345703125, -49.2580485485
1433497355.0, 88.34765625, -49.2642770695
1433497355.0, 88.349609375, -49.2707289079
1433497355.0, 88.3515625, -49.2773677524
1433497355.0, 88.353515625, -49.2844143511
1433497355.0, 88.35546875, -49.2917601432
1433497355.0, 88.357421875, -49.2996330603
1433497355.0, 88.359375, -49.3065070214
1433497355.0, 88.361328125, -49.31369242
1433497355.0, 88.36328125, -49.3211870094
1433497355.0, 88.365234375, -49.3286615899
1433497355.0, 88.3671875, -49.3360474541
1433497355.0, 88.369140625, -49.3422403599
1433497355.0, 88.37109375, -49.347864975
1433497355.0, 88.373046875, -49.3527819824
1433497355.0, 88.375, -49.3578767219
1433497355.0, 88.376953125, -49.3632216236
1433497355.0, 88.37890625, -49.3680114077
1433497355.0, 88.380859375, -49.3719863997
1433497355.0, 88.3828125, -49.3755675122
1433497355.0, 88.384765625, -49.3790955051
1433497355.0, 88.38671875, -49.3816851181
1433497355.0, 88.388671875, -49.38258922
1433497355.0, 88.390625, -49.3820435371
1433497355.0, 88.392578125, -49.3793331829
1433497355.0, 88.39453125, -49.3756156168
1433497355.0, 88.396484375, -49.3724289013
1433497355.0, 88.3984375, -49.3687212334
1433497355.0, 88.400390625, -49.3641216969
1433497355.0, 88.40234375, -49.3587351464
1433497355.0, 88.404296875, -49.3525371451
1433497355.0, 88.40625, -49.3452022628
1433497355.0, 88.408203125, -49.3373985163
1433497355.0, 88.41015625, -49.3291148646
1433497355.0, 88.412109375, -49.3184689806
1433497355.0, 88.4140625, -49.30701362
1433497355.0, 88.416015625, -49.2949809902
1433497355.0, 88.41796875, -49.281291555
1433497355.0, 88.419921875, -49.265823055
1433497355.0, 88.421875, -49.2493970247
1433497355.0, 88.423828125, -49.232125193
1433497355.0, 88.42578125, -49.2138041759
1433497355.0, 88.427734375, -49.1943025888
1433497355.0, 88.4296875, -49.1737627511
1433497355.0, 88.431640625, -49.153398153
1433497355.0, 88.43359375, -49.1323148028
1433497355.0, 88.435546875, -49.1092873758
1433497355.0, 88.4375, -49.0857021578
1433497355.0, 88.439453125, -49.062147085
1433497355.0, 88.44140625, -49.0372577789
1433497355.0, 88.443359375, -49.0112766879
1433497355.0, 88.4453125, -48.9855832746
1433497355.0, 88.447265625, -48.9606069006
1433497355.0, 88.44921875, -48.9357369718
1433497355.0, 88.451171875, -48.9101296152
1433497355.0, 88.453125, -48.8836409385
1433497355.0, 88.455078125, -48.8577088112
1433497355.0, 88.45703125, -48.8316100996
1433497355.0, 88.458984375, -48.8059454493
1433497355.0, 88.4609375, -48.7811229702
1433497355.0, 88.462890625, -48.7559544976
1433497355.0, 88.46484375, -48.7312577591
1433497355.0, 88.466796875, -48.7074407841
1433497355.0, 88.46875, -48.6840884941
1433497355.0, 88.470703125, -48.661432168
1433497355.0, 88.47265625, -48.6396369828
1433497355.0, 88.474609375, -48.6183788161
1433497355.0, 88.4765625, -48.5977459033
1433497355.0, 88.478515625, -48.5788354401
1433497355.0, 88.48046875, -48.5610644079
1433497355.0, 88.482421875, -48.544148323
1433497355.0, 88.484375, -48.5287488479
1433497355.0, 88.486328125, -48.5142052148
1433497355.0, 88.48828125, -48.5013461016
1433497355.0, 88.490234375, -48.4894715934
1433497355.0, 88.4921875, -48.4790151986
1433497355.0, 88.494140625, -48.4703945586
1433497355.0, 88.49609375, -48.4628741558
1433497355.0, 88.498046875, -48.4567159295
1433497355.0, 88.5, -48.4516996597
1433497355.0, 88.501953125, -48.4483975903
1433497355.0, 88.50390625, -48.4469159759
1433497355.0, 88.505859375, -48.4464879326
1433497355.0, 88.5078125, -48.4474771292
1433497355.0, 88.509765625, -48.4495479134
1433497355.0, 88.51171875, -48.452708174
1433497355.0, 88.513671875, -48.4576529273
1433497355.0, 88.515625, -48.4652827561
1433497355.0, 88.517578125, -48.4734150586
1433497355.0, 88.51953125, -48.4822550202
1433497355.0, 88.521484375, -48.4932174954
1433497355.0, 88.5234375, -48.5048243527
1433497355.0, 88.525390625, -48.5174118599
1433497355.0, 88.52734375, -48.5313590423
1433497355.0, 88.529296875, -48.5463237514
1433497355.0, 88.53125, -48.5624787322
1433497355.0, 88.533203125, -48.5795443406
1433497355.0, 88.53515625, -48.597170236
1433497355.0, 88.537109375, -48.6157549105
1433497355.0, 88.5390625, -48.6346292493
1433497355.0, 88.541015625, -48.654381414
1433497355.0, 88.54296875, -48.6758038762
1433497355.0, 88.544921875, -48.6970041309
1433497355.0, 88.546875, -48.7183700299
1433497355.0, 88.548828125, -48.7391803247
1433497355.0, 88.55078125, -48.7606163538
1433497355.0, 88.552734375, -48.7827808101
1433497355.0, 88.5546875, -48.8054540866
1433497355.0, 88.556640625, -48.8284288843
1433497355.0, 88.55859375, -48.8500919482
1433497355.0, 88.560546875, -48.8714974475
1433497355.0, 88.5625, -48.8932530212
1433497355.0, 88.564453125, -48.9146294646
1433497355.0, 88.56640625, -48.934735406
1433497355.0, 88.568359375, -48.9549173493
1433497355.0, 88.5703125, -48.9746650166
1433497355.0, 88.572265625, -48.9934353125
1433497355.0, 88.57421875, -49.0108223468
1433497355.0, 88.576171875, -49.0276750352
1433497355.0, 88.578125, -49.044553821
1433497355.0, 88.580078125, -49.0605394473
1433497355.0, 88.58203125, -49.0760351895
1433497355.0, 88.583984375, -49.0901615575
1433497355.0, 88.5859375, -49.1023661691
1433497355.0, 88.587890625, -49.1131270387
1433497355.0, 88.58984375, -49.1224020158
1433497355.0, 88.591796875, -49.1306325465
1433497355.0, 88.59375, -49.1368879715
1433497355.0, 88.595703125, -49.1418942394
1433497355.0, 88.59765625, -49.1467515998
1433497355.0, 88.599609375, -49.1522517116
1433497355.0, 88.6015625, -49.157605159
1433497355.0, 88.603515625, -49.1620490216
1433497355.0, 88.60546875, -49.1644025839
1433497355.0, 88.607421875, -49.1652889534
1433497355.0, 88.609375, -49.1649329067
1433497355.0, 88.611328125, -49.1630786592
1433497355.0, 88.61328125, -49.1597231906
1433497355.0, 88.615234375, -49.1558454445
1433497355.0, 88.6171875, -49.150842533
1433497355.0, 88.619140625, -49.1439870228
1433497355.0, 88.62109375, -49.1375684894
1433497355.0, 88.623046875, -49.1298234091
1433497355.0, 88.625, -49.1203366431
1433497355.0, 88.626953125, -49.1107958244
1433497355.0, 88.62890625, -49.1001112438
1433497355.0, 88.630859375, -49.0890017992
1433497355.0, 88.6328125, -49.0777470272
1433497355.0, 88.634765625, -49.0652463566
1433497355.0, 88.63671875, -49.0530786167
1433497355.0, 88.638671875, -49.0399935219
1433497355.0, 88.640625, -49.0260016211
1433497355.0, 88.642578125, -49.0118687603
1433497355.0, 88.64453125, -48.9978028529
1433497355.0, 88.646484375, -48.982809442
1433497355.0, 88.6484375, -48.9678277538
1433497355.0, 88.650390625, -48.953020604
1433497355.0, 88.65234375, -48.9389672223
1433497355.0, 88.654296875, -48.9242379326
1433497355.0, 88.65625, -48.9095207899
1433497355.0, 88.658203125, -48.8949591676
1433497355.0, 88.66015625, -48.8810356239
1433497355.0, 88.662109375, -48.8674954486
1433497355.0, 88.6640625, -48.8533470664
1433497355.0, 88.666015625, -48.8398159603
1433497355.0, 88.66796875, -48.8264517095
1433497355.0, 88.669921875, -48.8132829621
1433497355.0, 88.671875, -48.8007724134
1433497355.0, 88.673828125, -48.789004442
1433497355.0, 88.67578125, -48.777648159
1433497355.0, 88.677734375, -48.7667650831
1433497355.0, 88.6796875, -48.7565575867
1433497355.0, 88.681640625, -48.7467077624
1433497355.0, 88.68359375, -48.7376891695
1433497355.0, 88.685546875, -48.7298105065
1433497355.0, 88.6875, -48.721933382
1433497355.0, 88.689453125, -48.7147552987
1433497355.0, 88.69140625, -48.7075285227
1433497355.0, 88.693359375, -48.7012294892
1433497355.0, 88.6953125, -48.6954364758
1433497355.0, 88.697265625, -48.6908306743
1433497355.0, 88.69921875, -48.6869754335
1433497355.0, 88.701171875, -48.6837802033
1433497355.0, 88.703125, -48.68129843
1433497355.0, 88.705078125, -48.6799538542
1433497355.0, 88.70703125, -48.6796340393
1433497355.0, 88.708984375, -48.679586032
1433497355.0, 88.7109375, -48.6793102774
1433497355.0, 88.712890625, -48.6796734684
1433497355.0, 88.71484375, -48.6817191248
1433497355.0, 88.716796875, -48.6840835369
1433497355.0, 88.71875, -48.6871061449
1433497355.0, 88.720703125, -48.6908417906
1433497355.0, 88.72265625, -48.695101898
1433497355.0, 88.724609375, -48.6992648159
1433497355.0, 88.7265625, -48.7042138733
1433497355.0, 88.728515625, -48.7102128241
1433497355.0, 88.73046875, -48.7161800459
1433497355.0, 88.732421875, -48.722526479
1433497355.0, 88.734375, -48.7294147906
1433497355.0, 88.736328125, -48.7363072826
1433497355.0, 88.73828125, -48.7437225521
1433497355.0, 88.740234375, -48.7515965811
1433497355.0, 88.7421875, -48.7601531816
1433497355.0, 88.744140625, -48.7688232327
1433497355.0, 88.74609375, -48.7771229024
1433497355.0, 88.748046875, -48.7858298765
1433497355.0, 88.75, -48.7946655434
1433497355.0, 88.751953125, -48.8031848327
1433497355.0, 88.75390625, -48.8120412932
1433497355.0, 88.755859375, -48.8208485511
1433497355.0, 88.7578125, -48.8301710054
1433497355.0, 88.759765625, -48.8388889725
1433497355.0, 88.76171875, -48.8476023851
1433497355.0, 88.763671875, -48.856491098
1433497355.0, 88.765625, -48.8642327508
1433497355.0, 88.767578125, -48.8722483853
1433497355.0, 88.76953125, -48.8802417096
1433497355.0, 88.771484375, -48.8878852915
1433497355.0, 88.7734375, -48.8948665227
1433497355.0, 88.775390625, -48.9014514515
1433497355.0, 88.77734375, -48.90784086
1433497355.0, 88.779296875, -48.9135952493
1433497355.0, 88.78125, -48.9191831922
1433497355.0, 88.783203125, -48.924735189
1433497355.0, 88.78515625, -48.9303081193
1433497355.0, 88.787109375, -48.9353470669
1433497355.0, 88.7890625, -48.939882747
1433497355.0, 88.791015625, -48.944201875
1433497355.0, 88.79296875, -48.948055358
1433497355.0, 88.794921875, -48.9524388047
1433497355.0, 88.796875, -48.956003908
1433497355.0, 88.798828125, -48.9598643619
1433497355.0, 88.80078125, -48.9635716509
1433497355.0, 88.802734375, -48.9679833274
1433497355.0, 88.8046875, -48.9718964791
1433497355.0, 88.806640625, -48.9750834688
1433497355.0, 88.80859375, -48.9777965398
1433497355.0, 88.810546875, -48.9803076916
1433497355.0, 88.8125, -48.9824482057
1433497355.0, 88.814453125, -48.9841580143
1433497355.0, 88.81640625, -48.9855809843
1433497355.0, 88.818359375, -48.9863867216
1433497355.0, 88.8203125, -48.9874872948
1433497355.0, 88.822265625, -48.988479373
1433497355.0, 88.82421875, -48.9889622022
1433497355.0, 88.826171875, -48.9894802841
1433497355.0, 88.828125, -48.9904656143
1433497355.0, 88.830078125, -48.9905274833
1433497355.0, 88.83203125, -48.9910862638
1433497355.0, 88.833984375, -48.9918047894
1433497355.0, 88.8359375, -48.9922207684
1433497355.0, 88.837890625, -48.9931132307
1433497355.0, 88.83984375, -48.9938150198
1433497355.0, 88.841796875, -48.9940528203
1433497355.0, 88.84375, -48.9945512627
1433497355.0, 88.845703125, -48.9945893906
1433497355.0, 88.84765625, -48.9953695899
1433497355.0, 88.849609375, -48.9959041619
1433497355.0, 88.8515625, -48.9966062072
1433497355.0, 88.853515625, -48.9973266849
1433497355.0, 88.85546875, -48.9986829166
1433497355.0, 88.857421875, -48.9997688878
1433497355.0, 88.859375, -49.0007464087
1433497355.0, 88.861328125, -49.0014337271
1433497355.0, 88.86328125, -49.0023372629
1433497355.0, 88.865234375, -49.0029617892
1433497355.0, 88.8671875, -49.0034985326
1433497355.0, 88.869140625, -49.0036521788
1433497355.0, 88.87109375, -49.0039019397
1433497355.0, 88.873046875, -49.0041590205
1433497355.0, 88.875, -49.004589095
1433497355.0, 88.876953125, -49.0052578923
1433497355.0, 88.87890625, -49.0057175712
1433497355.0, 88.880859375, -49.006373543
1433497355.0, 88.8828125, -49.0069546093
1433497355.0, 88.884765625, -49.0074460146
1433497355.0, 88.88671875, -49.0079025087
1433497355.0, 88.888671875, -49.0084513819
1433497355.0, 88.890625, -49.0093978578
1433497355.0, 88.892578125, -49.00987331
1433497355.0, 88.89453125, -49.0098798142
1433497355.0, 88.896484375, -49.0101017803
1433497355.0, 88.8984375, -49.0108955837
1433497355.0, 88.900390625, -49.0116801394
1433497355.0, 88.90234375, -49.0124635539
1433497355.0, 88.904296875, -49.0145058566
1433497355.0, 88.90625, -49.0156938589
1433497355.0, 88.908203125, -49.0163210152
1433497355.0, 88.91015625, -49.0174290616
1433497355.0, 88.912109375, -49.019159318
1433497355.0, 88.9140625, -49.0204771309
1433497355.0, 88.916015625, -49.0215931205
1433497355.0, 88.91796875, -49.0227221667
1433497355.0, 88.919921875, -49.0242782692
1433497355.0, 88.921875, -49.0262078922
1433497355.0, 88.923828125, -49.0276051502
1433497355.0, 88.92578125, -49.0298253812
1433497355.0, 88.927734375, -49.0324659616
1433497355.0, 88.9296875, -49.0350688109
1433497355.0, 88.931640625, -49.0373594555
1433497355.0, 88.93359375, -49.0400257934
1433497355.0, 88.935546875, -49.0433616809
1433497355.0, 88.9375, -49.0470364699
1433497355.0, 88.939453125, -49.0502672803
1433497355.0, 88.94140625, -49.0534587345
1433497355.0, 88.943359375, -49.0571290515
1433497355.0, 88.9453125, -49.0615312699
1433497355.0, 88.947265625, -49.0660300348
1433497355.0, 88.94921875, -49.0703816585
1433497355.0, 88.951171875, -49.0750451935
1433497355.0, 88.953125, -49.0800393142
1433497355.0, 88.955078125, -49.0851528984
1433497355.0, 88.95703125, -49.0902546239
1433497355.0, 88.958984375, -49.0957014713
1433497355.0, 88.9609375, -49.1011197939
1433497355.0, 88.962890625, -49.1072716412
1433497355.0, 88.96484375, -49.1137533006
1433497355.0, 88.966796875, -49.1201320216
1433497355.0, 88.96875, -49.127188933
1433497355.0, 88.970703125, -49.1342696681
1433497355.0, 88.97265625, -49.1410215489
1433497355.0, 88.974609375, -49.1480612722
1433497355.0, 88.9765625, -49.1555908399
1433497355.0, 88.978515625, -49.1627086448
1433497355.0, 88.98046875, -49.1698329881
1433497355.0, 88.982421875, -49.1750124055
1433497355.0, 88.984375, -49.1800183485
1433497355.0, 88.986328125, -49.1875576674
1433497355.0, 88.98828125, -49.1956330118
1433497355.0, 88.990234375, -49.2035306164
1433497355.0, 88.9921875, -49.2116202788
1433497355.0, 88.994140625, -49.2190500644
1433497355.0, 88.99609375, -49.2261473846
1433497355.0, 88.998046875, -49.233827863
1433497355.0, 89.0, -49.2414908528
1433497355.0, 89.001953125, -49.2489711602
1433497355.0, 89.00390625, -49.2557813299
1433497355.0, 89.005859375, -49.2629711726
1433497355.0, 89.0078125, -49.2702869328
1433497355.0, 89.009765625, -49.2778834172
1433497355.0, 89.01171875, -49.2846038376
1433497355.0, 89.013671875, -49.2914931747
1433497355.0, 89.015625, -49.2988510289
1433497355.0, 89.017578125, -49.305161126
1433497355.0, 89.01953125, -49.3110613249
1433497355.0, 89.021484375, -49.3174495632
1433497355.0, 89.0234375, -49.3230684787
1433497355.0, 89.025390625, -49.3284915123
1433497355.0, 89.02734375, -49.33434995
1433497355.0, 89.029296875, -49.3399228295
1433497355.0, 89.03125, -49.3453042002
1433497355.0, 89.033203125, -49.350596208
1433497355.0, 89.03515625, -49.3553071999
1433497355.0, 89.037109375, -49.3598567277
1433497355.0, 89.0390625, -49.364361348
1433497355.0, 89.041015625, -49.368664049
1433497355.0, 89.04296875, -49.372978015
1433497355.0, 89.044921875, -49.376953215
1433497355.0, 89.046875, -49.3809932291
1433497355.0, 89.048828125, -49.3850625603
1433497355.0, 89.05078125, -49.3889480474
1433497355.0, 89.052734375, -49.3929185585
1433497355.0, 89.0546875, -49.3966764433
1433497355.0, 89.056640625, -49.399566978
1433497355.0, 89.05859375, -49.4026944641
1433497355.0, 89.060546875, -49.4059454355
1433497355.0, 89.0625, -49.4086580257
1433497355.0, 89.064453125, -49.4108105128
1433497355.0, 89.06640625, -49.4133757059
1433497355.0, 89.068359375, -49.4162150439
1433497355.0, 89.0703125, -49.4187277978
1433497355.0, 89.072265625, -49.4209823987
1433497355.0, 89.07421875, -49.4232704469
1433497355.0, 89.076171875, -49.4255269644
1433497355.0, 89.078125, -49.4279103354
1433497355.0, 89.080078125, -49.4302114136
1433497355.0, 89.08203125, -49.4327792333
1433497355.0, 89.083984375, -49.4347397673
1433497355.0, 89.0859375, -49.4367024285
1433497355.0, 89.087890625, -49.4397336599
1433497355.0, 89.08984375, -49.4422858145
1433497355.0, 89.091796875, -49.4446261402
1433497355.0, 89.09375, -49.4471132248
1433497355.0, 89.095703125, -49.4496447953
